disease,city,year,week,cases
COVID-19,Busan,2020,4,0
COVID-19,Busan,2020,5,0
COVID-19,Busan,2020,6,0
COVID-19,Busan,2020,7,0
COVID-19,Busan,2020,8,9
COVID-19,Busan,2020,9,70
COVID-19,Busan,2020,10,16
COVID-19,Busan,2020,11,11
COVID-19,Busan,2020,12,2
COVID-19,Busan,2020,13,9
COVID-19,Busan,2020,14,5
COVID-19,Busan,2020,15,4
COVID-19,Busan,2020,16,4
COVID-19,Busan,2020,17,7
COVID-19,Busan,2020,18,1
COVID-19,Busan,2020,19,3
COVID-19,Busan,2020,20,3
COVID-19,Busan,2020,21,0
COVID-19,Busan,2020,22,3
COVID-19,Busan,2020,23,0
COVID-19,Busan,2020,24,0
COVID-19,Busan,2020,25,3
COVID-19,Busan,2020,26,2
COVID-19,Busan,2020,27,3
COVID-19,Busan,2020,28,1
COVID-19,Busan,2020,29,1
COVID-19,Busan,2020,30,10
COVID-19,Busan,2020,31,6
COVID-19,Busan,2020,32,4
COVID-19,Busan,2020,33,31
COVID-19,Busan,2020,34,51
COVID-19,Busan,2020,35,38
COVID-19,Busan,2020,36,34
COVID-19,Busan,2020,37,23
COVID-19,Busan,2020,38,23
COVID-19,Busan,2020,39,35
COVID-19,Busan,2020,40,46
COVID-19,Busan,2020,41,26
COVID-19,Busan,2020,42,72
COVID-19,Busan,2020,43,33
COVID-19,Busan,2020,44,3
COVID-19,Busan,2020,45,8
COVID-19,Busan,2020,46,12
COVID-19,Busan,2020,47,20
COVID-19,Busan,2020,48,125
COVID-19,Busan,2020,49,224
COVID-19,Busan,2020,50,253
COVID-19,Busan,2020,51,258
COVID-19,Busan,2020,52,211
COVID-19,Busan,2020,53,164
COVID-19,Busan,2021,1,188
COVID-19,Busan,2021,2,257
COVID-19,Busan,2021,3,135
COVID-19,Busan,2021,4,207
COVID-19,Busan,2021,5,128
COVID-19,Busan,2021,6,135
COVID-19,Busan,2021,7,123
COVID-19,Busan,2021,8,80
COVID-19,Busan,2021,9,97
COVID-19,Busan,2021,10,97
COVID-19,Busan,2021,11,64
COVID-19,Busan,2021,12,171
COVID-19,Busan,2021,13,368
COVID-19,Busan,2021,14,326
COVID-19,Busan,2021,15,299
COVID-19,Busan,2021,16,245
COVID-19,Busan,2021,17,222
COVID-19,Busan,2021,18,141
COVID-19,Busan,2021,19,161
COVID-19,Busan,2021,20,127
COVID-19,Busan,2021,21,111
COVID-19,Busan,2021,22,150
COVID-19,Busan,2021,23,125
COVID-19,Busan,2021,24,108
COVID-19,Busan,2021,25,126
COVID-19,Busan,2021,26,175
COVID-19,Busan,2021,27,318
COVID-19,Busan,2021,28,404
COVID-19,Busan,2021,29,660
COVID-19,Busan,2021,30,547
COVID-19,Busan,2021,31,764
COVID-19,Busan,2021,32,975
COVID-19,Busan,2021,33,786
COVID-19,Busan,2021,34,496
COVID-19,Busan,2021,35,389
COVID-19,Busan,2021,36,269
COVID-19,Busan,2021,37,324
COVID-19,Busan,2021,38,281
COVID-19,Busan,2021,39,294
COVID-19,Busan,2021,40,266
COVID-19,Busan,2021,41,251
COVID-19,Busan,2021,42,254
COVID-19,Busan,2021,43,298
COVID-19,Busan,2021,44,377
COVID-19,Busan,2021,45,432
COVID-19,Busan,2021,46,597
COVID-19,Busan,2021,47,714
COVID-19,Busan,2021,48,1073
COVID-19,Busan,2021,49,1808
COVID-19,Busan,2021,50,2249
COVID-19,Busan,2021,51,2594
COVID-19,Busan,2021,52,1319
COVID-19,Busan,2021,53,102
COVID-19,Busan,2022,1,1773
COVID-19,Busan,2022,2,1021
COVID-19,Busan,2022,3,1368
COVID-19,Busan,2022,4,4425
COVID-19,Busan,2022,5,10115
COVID-19,Busan,2022,6,19012
COVID-19,Busan,2022,7,39360
COVID-19,Busan,2022,8,77741
COVID-19,Busan,2022,9,125395
COVID-19,Busan,2022,10,196783
COVID-19,Busan,2022,11,206355
COVID-19,Busan,2022,12,125911
COVID-19,Busan,2022,13,87747
COVID-19,Busan,2022,14,55731
COVID-19,Busan,2022,15,35736
COVID-19,Busan,2022,16,22935
COVID-19,Busan,2022,17,16452
COVID-19,Busan,2022,18,12718
COVID-19,Busan,2022,19,11391
COVID-19,Busan,2022,20,8170
COVID-19,Busan,2022,21,5840
COVID-19,Busan,2022,22,3898
COVID-19,Busan,2022,23,3345
COVID-19,Busan,2022,24,3083
COVID-19,Busan,2022,25,2869
COVID-19,Busan,2022,26,3757
COVID-19,Busan,2022,27,7581
COVID-19,Busan,2022,28,15869
COVID-19,Busan,2022,29,25941
COVID-19,Busan,2022,30,30661
COVID-19,Busan,2022,31,40925
COVID-19,Busan,2022,32,51759
COVID-19,Busan,2022,33,55892
COVID-19,Busan,2022,34,46540
COVID-19,Busan,2022,35,32557
COVID-19,Busan,2022,36,20863
COVID-19,Busan,2022,37,19240
COVID-19,Busan,2022,38,10049
COVID-19,Busan,2022,39,8997
COVID-19,Busan,2022,40,7121
COVID-19,Busan,2022,41,7288
COVID-19,Busan,2022,42,8313
COVID-19,Busan,2022,43,11523
COVID-19,Busan,2022,44,14056
COVID-19,Busan,2022,45,16721
COVID-19,Busan,2022,46,19773
COVID-19,Busan,2022,47,21479
COVID-19,Busan,2022,48,20815
COVID-19,Busan,2022,49,24647
COVID-19,Busan,2022,50,29811
COVID-19,Busan,2022,51,31864
COVID-19,Busan,2022,52,28318
COVID-19,Busan,2023,1,32352
COVID-19,Busan,2023,2,19524
COVID-19,Busan,2023,3,12675
COVID-19,Busan,2023,4,10546
COVID-19,Busan,2023,5,7929
COVID-19,Busan,2023,6,7092
COVID-19,Busan,2023,7,5534
COVID-19,Busan,2023,8,4287
COVID-19,Busan,2023,9,3889
COVID-19,Busan,2023,10,3568
COVID-19,Busan,2023,11,2715
COVID-19,Busan,2023,12,2276
COVID-19,Busan,2023,13,2042
COVID-19,Busan,2023,14,2106
COVID-19,Busan,2023,15,2256
COVID-19,Busan,2023,16,2533
COVID-19,Busan,2023,17,3263
COVID-19,Busan,2023,18,4359
COVID-19,Busan,2023,19,5880
COVID-19,Busan,2023,20,6720
COVID-19,Busan,2023,21,7143
COVID-19,Busan,2023,22,8745
COVID-19,Busan,2023,23,9616
COVID-19,Busan,2023,24,10159
COVID-19,Busan,2023,25,10314
COVID-19,Busan,2023,26,11547
COVID-19,Busan,2023,27,15307
COVID-19,Busan,2023,28,18672
COVID-19,Busan,2023,29,24825
COVID-19,Busan,2023,30,29205
COVID-19,Busan,2023,31,29299
COVID-19,Busan,2023,32,24314
COVID-19,Busan,2023,33,15883
COVID-19,Busan,2023,34,12871
COVID-19,Busan,2023,35,6588
COVID-19,Chungbuk,2020,4,0
COVID-19,Chungbuk,2020,5,0
COVID-19,Chungbuk,2020,6,0
COVID-19,Chungbuk,2020,7,0
COVID-19,Chungbuk,2020,8,3
COVID-19,Chungbuk,2020,9,8
COVID-19,Chungbuk,2020,10,13
COVID-19,Chungbuk,2020,11,7
COVID-19,Chungbuk,2020,12,4
COVID-19,Chungbuk,2020,13,6
COVID-19,Chungbuk,2020,14,4
COVID-19,Chungbuk,2020,15,0
COVID-19,Chungbuk,2020,16,0
COVID-19,Chungbuk,2020,17,0
COVID-19,Chungbuk,2020,18,0
COVID-19,Chungbuk,2020,19,4
COVID-19,Chungbuk,2020,20,7
COVID-19,Chungbuk,2020,21,3
COVID-19,Chungbuk,2020,22,1
COVID-19,Chungbuk,2020,23,1
COVID-19,Chungbuk,2020,24,0
COVID-19,Chungbuk,2020,25,0
COVID-19,Chungbuk,2020,26,3
COVID-19,Chungbuk,2020,27,2
COVID-19,Chungbuk,2020,28,2
COVID-19,Chungbuk,2020,29,3
COVID-19,Chungbuk,2020,30,1
COVID-19,Chungbuk,2020,31,1
COVID-19,Chungbuk,2020,32,9
COVID-19,Chungbuk,2020,33,1
COVID-19,Chungbuk,2020,34,15
COVID-19,Chungbuk,2020,35,29
COVID-19,Chungbuk,2020,36,14
COVID-19,Chungbuk,2020,37,6
COVID-19,Chungbuk,2020,38,9
COVID-19,Chungbuk,2020,39,13
COVID-19,Chungbuk,2020,40,6
COVID-19,Chungbuk,2020,41,3
COVID-19,Chungbuk,2020,42,2
COVID-19,Chungbuk,2020,43,4
COVID-19,Chungbuk,2020,44,6
COVID-19,Chungbuk,2020,45,7
COVID-19,Chungbuk,2020,46,18
COVID-19,Chungbuk,2020,47,10
COVID-19,Chungbuk,2020,48,80
COVID-19,Chungbuk,2020,49,117
COVID-19,Chungbuk,2020,50,112
COVID-19,Chungbuk,2020,51,236
COVID-19,Chungbuk,2020,52,273
COVID-19,Chungbuk,2020,53,120
COVID-19,Chungbuk,2021,1,139
COVID-19,Chungbuk,2021,2,77
COVID-19,Chungbuk,2021,3,41
COVID-19,Chungbuk,2021,4,69
COVID-19,Chungbuk,2021,5,43
COVID-19,Chungbuk,2021,6,25
COVID-19,Chungbuk,2021,7,70
COVID-19,Chungbuk,2021,8,44
COVID-19,Chungbuk,2021,9,95
COVID-19,Chungbuk,2021,10,118
COVID-19,Chungbuk,2021,11,58
COVID-19,Chungbuk,2021,12,102
COVID-19,Chungbuk,2021,13,125
COVID-19,Chungbuk,2021,14,73
COVID-19,Chungbuk,2021,15,108
COVID-19,Chungbuk,2021,16,123
COVID-19,Chungbuk,2021,17,86
COVID-19,Chungbuk,2021,18,56
COVID-19,Chungbuk,2021,19,59
COVID-19,Chungbuk,2021,20,97
COVID-19,Chungbuk,2021,21,80
COVID-19,Chungbuk,2021,22,91
COVID-19,Chungbuk,2021,23,98
COVID-19,Chungbuk,2021,24,107
COVID-19,Chungbuk,2021,25,54
COVID-19,Chungbuk,2021,26,39
COVID-19,Chungbuk,2021,27,59
COVID-19,Chungbuk,2021,28,98
COVID-19,Chungbuk,2021,29,198
COVID-19,Chungbuk,2021,30,187
COVID-19,Chungbuk,2021,31,294
COVID-19,Chungbuk,2021,32,357
COVID-19,Chungbuk,2021,33,303
COVID-19,Chungbuk,2021,34,278
COVID-19,Chungbuk,2021,35,206
COVID-19,Chungbuk,2021,36,239
COVID-19,Chungbuk,2021,37,247
COVID-19,Chungbuk,2021,38,286
COVID-19,Chungbuk,2021,39,410
COVID-19,Chungbuk,2021,40,403
COVID-19,Chungbuk,2021,41,421
COVID-19,Chungbuk,2021,42,325
COVID-19,Chungbuk,2021,43,264
COVID-19,Chungbuk,2021,44,272
COVID-19,Chungbuk,2021,45,193
COVID-19,Chungbuk,2021,46,174
COVID-19,Chungbuk,2021,47,214
COVID-19,Chungbuk,2021,48,424
COVID-19,Chungbuk,2021,49,556
COVID-19,Chungbuk,2021,50,763
COVID-19,Chungbuk,2021,51,619
COVID-19,Chungbuk,2021,52,383
COVID-19,Chungbuk,2021,53,85
COVID-19,Chungbuk,2022,1,552
COVID-19,Chungbuk,2022,2,404
COVID-19,Chungbuk,2022,3,703
COVID-19,Chungbuk,2022,4,1768
COVID-19,Chungbuk,2022,5,4145
COVID-19,Chungbuk,2022,6,7779
COVID-19,Chungbuk,2022,7,14490
COVID-19,Chungbuk,2022,8,24088
COVID-19,Chungbuk,2022,9,36872
COVID-19,Chungbuk,2022,10,56326
COVID-19,Chungbuk,2022,11,86116
COVID-19,Chungbuk,2022,12,80393
COVID-19,Chungbuk,2022,13,74059
COVID-19,Chungbuk,2022,14,52276
COVID-19,Chungbuk,2022,15,35900
COVID-19,Chungbuk,2022,16,22011
COVID-19,Chungbuk,2022,17,13953
COVID-19,Chungbuk,2022,18,9929
COVID-19,Chungbuk,2022,19,8827
COVID-19,Chungbuk,2022,20,6141
COVID-19,Chungbuk,2022,21,4217
COVID-19,Chungbuk,2022,22,2916
COVID-19,Chungbuk,2022,23,2129
COVID-19,Chungbuk,2022,24,1564
COVID-19,Chungbuk,2022,25,1280
COVID-19,Chungbuk,2022,26,1499
COVID-19,Chungbuk,2022,27,3127
COVID-19,Chungbuk,2022,28,7007
COVID-19,Chungbuk,2022,29,13366
COVID-19,Chungbuk,2022,30,18311
COVID-19,Chungbuk,2022,31,23660
COVID-19,Chungbuk,2022,32,29755
COVID-19,Chungbuk,2022,33,30245
COVID-19,Chungbuk,2022,34,25061
COVID-19,Chungbuk,2022,35,20975
COVID-19,Chungbuk,2022,36,15945
COVID-19,Chungbuk,2022,37,13698
COVID-19,Chungbuk,2022,38,7572
COVID-19,Chungbuk,2022,39,6378
COVID-19,Chungbuk,2022,40,5090
COVID-19,Chungbuk,2022,41,5050
COVID-19,Chungbuk,2022,42,5133
COVID-19,Chungbuk,2022,43,7906
COVID-19,Chungbuk,2022,44,10368
COVID-19,Chungbuk,2022,45,12219
COVID-19,Chungbuk,2022,46,12089
COVID-19,Chungbuk,2022,47,12018
COVID-19,Chungbuk,2022,48,11775
COVID-19,Chungbuk,2022,49,13419
COVID-19,Chungbuk,2022,50,13916
COVID-19,Chungbuk,2022,51,14461
COVID-19,Chungbuk,2022,52,11943
COVID-19,Chungbuk,2023,1,13501
COVID-19,Chungbuk,2023,2,8274
COVID-19,Chungbuk,2023,3,6123
COVID-19,Chungbuk,2023,4,4627
COVID-19,Chungbuk,2023,5,3649
COVID-19,Chungbuk,2023,6,3146
COVID-19,Chungbuk,2023,7,2469
COVID-19,Chungbuk,2023,8,2062
COVID-19,Chungbuk,2023,9,2020
COVID-19,Chungbuk,2023,10,2344
COVID-19,Chungbuk,2023,11,2209
COVID-19,Chungbuk,2023,12,2506
COVID-19,Chungbuk,2023,13,2509
COVID-19,Chungbuk,2023,14,2359
COVID-19,Chungbuk,2023,15,2285
COVID-19,Chungbuk,2023,16,2613
COVID-19,Chungbuk,2023,17,2747
COVID-19,Chungbuk,2023,18,3103
COVID-19,Chungbuk,2023,19,3911
COVID-19,Chungbuk,2023,20,4144
COVID-19,Chungbuk,2023,21,3719
COVID-19,Chungbuk,2023,22,3436
COVID-19,Chungbuk,2023,23,2841
COVID-19,Chungbuk,2023,24,2717
COVID-19,Chungbuk,2023,25,2544
COVID-19,Chungbuk,2023,26,2929
COVID-19,Chungbuk,2023,27,3960
COVID-19,Chungbuk,2023,28,5215
COVID-19,Chungbuk,2023,29,7217
COVID-19,Chungbuk,2023,30,8379
COVID-19,Chungbuk,2023,31,10156
COVID-19,Chungbuk,2023,32,10295
COVID-19,Chungbuk,2023,33,8851
COVID-19,Chungbuk,2023,34,8546
COVID-19,Chungbuk,2023,35,5746
COVID-19,Chungnam,2020,4,0
COVID-19,Chungnam,2020,5,0
COVID-19,Chungnam,2020,6,0
COVID-19,Chungnam,2020,7,0
COVID-19,Chungnam,2020,8,1
COVID-19,Chungnam,2020,9,59
COVID-19,Chungnam,2020,10,38
COVID-19,Chungnam,2020,11,17
COVID-19,Chungnam,2020,12,5
COVID-19,Chungnam,2020,13,7
COVID-19,Chungnam,2020,14,8
COVID-19,Chungnam,2020,15,4
COVID-19,Chungnam,2020,16,2
COVID-19,Chungnam,2020,17,0
COVID-19,Chungnam,2020,18,2
COVID-19,Chungnam,2020,19,0
COVID-19,Chungnam,2020,20,1
COVID-19,Chungnam,2020,21,1
COVID-19,Chungnam,2020,22,1
COVID-19,Chungnam,2020,23,2
COVID-19,Chungnam,2020,24,2
COVID-19,Chungnam,2020,25,9
COVID-19,Chungnam,2020,26,8
COVID-19,Chungnam,2020,27,5
COVID-19,Chungnam,2020,28,9
COVID-19,Chungnam,2020,29,4
COVID-19,Chungnam,2020,30,2
COVID-19,Chungnam,2020,31,3
COVID-19,Chungnam,2020,32,3
COVID-19,Chungnam,2020,33,14
COVID-19,Chungnam,2020,34,47
COVID-19,Chungnam,2020,35,69
COVID-19,Chungnam,2020,36,57
COVID-19,Chungnam,2020,37,54
COVID-19,Chungnam,2020,38,34
COVID-19,Chungnam,2020,39,9
COVID-19,Chungnam,2020,40,12
COVID-19,Chungnam,2020,41,6
COVID-19,Chungnam,2020,42,8
COVID-19,Chungnam,2020,43,26
COVID-19,Chungnam,2020,44,21
COVID-19,Chungnam,2020,45,94
COVID-19,Chungnam,2020,46,54
COVID-19,Chungnam,2020,47,84
COVID-19,Chungnam,2020,48,112
COVID-19,Chungnam,2020,49,91
COVID-19,Chungnam,2020,50,79
COVID-19,Chungnam,2020,51,208
COVID-19,Chungnam,2020,52,274
COVID-19,Chungnam,2020,53,107
COVID-19,Chungnam,2021,1,163
COVID-19,Chungnam,2021,2,52
COVID-19,Chungnam,2021,3,70
COVID-19,Chungnam,2021,4,47
COVID-19,Chungnam,2021,5,98
COVID-19,Chungnam,2021,6,58
COVID-19,Chungnam,2021,7,216
COVID-19,Chungnam,2021,8,56
COVID-19,Chungnam,2021,9,38
COVID-19,Chungnam,2021,10,53
COVID-19,Chungnam,2021,11,46
COVID-19,Chungnam,2021,12,36
COVID-19,Chungnam,2021,13,61
COVID-19,Chungnam,2021,14,107
COVID-19,Chungnam,2021,15,88
COVID-19,Chungnam,2021,16,73
COVID-19,Chungnam,2021,17,120
COVID-19,Chungnam,2021,18,76
COVID-19,Chungnam,2021,19,114
COVID-19,Chungnam,2021,20,149
COVID-19,Chungnam,2021,21,129
COVID-19,Chungnam,2021,22,68
COVID-19,Chungnam,2021,23,45
COVID-19,Chungnam,2021,24,56
COVID-19,Chungnam,2021,25,74
COVID-19,Chungnam,2021,26,92
COVID-19,Chungnam,2021,27,232
COVID-19,Chungnam,2021,28,299
COVID-19,Chungnam,2021,29,265
COVID-19,Chungnam,2021,30,327
COVID-19,Chungnam,2021,31,408
COVID-19,Chungnam,2021,32,503
COVID-19,Chungnam,2021,33,440
COVID-19,Chungnam,2021,34,495
COVID-19,Chungnam,2021,35,532
COVID-19,Chungnam,2021,36,633
COVID-19,Chungnam,2021,37,428
COVID-19,Chungnam,2021,38,438
COVID-19,Chungnam,2021,39,418
COVID-19,Chungnam,2021,40,346
COVID-19,Chungnam,2021,41,279
COVID-19,Chungnam,2021,42,293
COVID-19,Chungnam,2021,43,394
COVID-19,Chungnam,2021,44,536
COVID-19,Chungnam,2021,45,420
COVID-19,Chungnam,2021,46,429
COVID-19,Chungnam,2021,47,811
COVID-19,Chungnam,2021,48,841
COVID-19,Chungnam,2021,49,1227
COVID-19,Chungnam,2021,50,1424
COVID-19,Chungnam,2021,51,1152
COVID-19,Chungnam,2021,52,655
COVID-19,Chungnam,2021,53,31
COVID-19,Chungnam,2022,1,1006
COVID-19,Chungnam,2022,2,792
COVID-19,Chungnam,2022,3,1247
COVID-19,Chungnam,2022,4,3149
COVID-19,Chungnam,2022,5,6966
COVID-19,Chungnam,2022,6,12480
COVID-19,Chungnam,2022,7,21099
COVID-19,Chungnam,2022,8,32904
COVID-19,Chungnam,2022,9,47048
COVID-19,Chungnam,2022,10,70441
COVID-19,Chungnam,2022,11,107805
COVID-19,Chungnam,2022,12,99932
COVID-19,Chungnam,2022,13,91482
COVID-19,Chungnam,2022,14,67866
COVID-19,Chungnam,2022,15,47027
COVID-19,Chungnam,2022,16,28215
COVID-19,Chungnam,2022,17,17721
COVID-19,Chungnam,2022,18,12177
COVID-19,Chungnam,2022,19,10781
COVID-19,Chungnam,2022,20,8138
COVID-19,Chungnam,2022,21,5435
COVID-19,Chungnam,2022,22,3505
COVID-19,Chungnam,2022,23,2531
COVID-19,Chungnam,2022,24,1995
COVID-19,Chungnam,2022,25,1809
COVID-19,Chungnam,2022,26,2256
COVID-19,Chungnam,2022,27,4496
COVID-19,Chungnam,2022,28,9405
COVID-19,Chungnam,2022,29,17176
COVID-19,Chungnam,2022,30,23495
COVID-19,Chungnam,2022,31,29997
COVID-19,Chungnam,2022,32,37218
COVID-19,Chungnam,2022,33,39054
COVID-19,Chungnam,2022,34,34290
COVID-19,Chungnam,2022,35,27505
COVID-19,Chungnam,2022,36,19237
COVID-19,Chungnam,2022,37,16792
COVID-19,Chungnam,2022,38,9523
COVID-19,Chungnam,2022,39,7900
COVID-19,Chungnam,2022,40,5766
COVID-19,Chungnam,2022,41,5466
COVID-19,Chungnam,2022,42,6555
COVID-19,Chungnam,2022,43,9311
COVID-19,Chungnam,2022,44,11988
COVID-19,Chungnam,2022,45,14770
COVID-19,Chungnam,2022,46,15586
COVID-19,Chungnam,2022,47,15908
COVID-19,Chungnam,2022,48,15300
COVID-19,Chungnam,2022,49,17954
COVID-19,Chungnam,2022,50,19645
COVID-19,Chungnam,2022,51,19033
COVID-19,Chungnam,2022,52,16481
COVID-19,Chungnam,2023,1,19832
COVID-19,Chungnam,2023,2,12367
COVID-19,Chungnam,2023,3,8036
COVID-19,Chungnam,2023,4,6224
COVID-19,Chungnam,2023,5,4282
COVID-19,Chungnam,2023,6,3712
COVID-19,Chungnam,2023,7,3149
COVID-19,Chungnam,2023,8,2714
COVID-19,Chungnam,2023,9,2652
COVID-19,Chungnam,2023,10,2875
COVID-19,Chungnam,2023,11,2443
COVID-19,Chungnam,2023,12,2693
COVID-19,Chungnam,2023,13,2894
COVID-19,Chungnam,2023,14,3186
COVID-19,Chungnam,2023,15,3212
COVID-19,Chungnam,2023,16,3703
COVID-19,Chungnam,2023,17,3582
COVID-19,Chungnam,2023,18,4436
COVID-19,Chungnam,2023,19,4878
COVID-19,Chungnam,2023,20,5036
COVID-19,Chungnam,2023,21,4344
COVID-19,Chungnam,2023,22,3917
COVID-19,Chungnam,2023,23,3596
COVID-19,Chungnam,2023,24,3788
COVID-19,Chungnam,2023,25,3947
COVID-19,Chungnam,2023,26,3735
COVID-19,Chungnam,2023,27,5018
COVID-19,Chungnam,2023,28,6431
COVID-19,Chungnam,2023,29,9157
COVID-19,Chungnam,2023,30,11467
COVID-19,Chungnam,2023,31,14076
COVID-19,Chungnam,2023,32,15076
COVID-19,Chungnam,2023,33,12441
COVID-19,Chungnam,2023,34,11348
COVID-19,Chungnam,2023,35,6799
COVID-19,Daegu,2020,4,0
COVID-19,Daegu,2020,5,0
COVID-19,Daegu,2020,6,0
COVID-19,Daegu,2020,7,0
COVID-19,Daegu,2020,8,287
COVID-19,Daegu,2020,9,2280
COVID-19,Daegu,2020,10,2815
COVID-19,Daegu,2020,11,649
COVID-19,Daegu,2020,12,356
COVID-19,Daegu,2020,13,223
COVID-19,Daegu,2020,14,158
COVID-19,Daegu,2020,15,48
COVID-19,Daegu,2020,16,16
COVID-19,Daegu,2020,17,14
COVID-19,Daegu,2020,18,10
COVID-19,Daegu,2020,19,5
COVID-19,Daegu,2020,20,9
COVID-19,Daegu,2020,21,3
COVID-19,Daegu,2020,22,10
COVID-19,Daegu,2020,23,4
COVID-19,Daegu,2020,24,7
COVID-19,Daegu,2020,25,5
COVID-19,Daegu,2020,26,5
COVID-19,Daegu,2020,27,18
COVID-19,Daegu,2020,28,4
COVID-19,Daegu,2020,29,6
COVID-19,Daegu,2020,30,7
COVID-19,Daegu,2020,31,3
COVID-19,Daegu,2020,32,3
COVID-19,Daegu,2020,33,2
COVID-19,Daegu,2020,34,31
COVID-19,Daegu,2020,35,65
COVID-19,Daegu,2020,36,39
COVID-19,Daegu,2020,37,26
COVID-19,Daegu,2020,38,16
COVID-19,Daegu,2020,39,6
COVID-19,Daegu,2020,40,5
COVID-19,Daegu,2020,41,5
COVID-19,Daegu,2020,42,2
COVID-19,Daegu,2020,43,8
COVID-19,Daegu,2020,44,26
COVID-19,Daegu,2020,45,15
COVID-19,Daegu,2020,46,12
COVID-19,Daegu,2020,47,10
COVID-19,Daegu,2020,48,15
COVID-19,Daegu,2020,49,38
COVID-19,Daegu,2020,50,83
COVID-19,Daegu,2020,51,148
COVID-19,Daegu,2020,52,167
COVID-19,Daegu,2020,53,137
COVID-19,Daegu,2021,1,150
COVID-19,Daegu,2021,2,102
COVID-19,Daegu,2021,3,88
COVID-19,Daegu,2021,4,73
COVID-19,Daegu,2021,5,82
COVID-19,Daegu,2021,6,88
COVID-19,Daegu,2021,7,76
COVID-19,Daegu,2021,8,69
COVID-19,Daegu,2021,9,65
COVID-19,Daegu,2021,10,33
COVID-19,Daegu,2021,11,71
COVID-19,Daegu,2021,12,98
COVID-19,Daegu,2021,13,86
COVID-19,Daegu,2021,14,93
COVID-19,Daegu,2021,15,83
COVID-19,Daegu,2021,16,118
COVID-19,Daegu,2021,17,103
COVID-19,Daegu,2021,18,63
COVID-19,Daegu,2021,19,43
COVID-19,Daegu,2021,20,206
COVID-19,Daegu,2021,21,200
COVID-19,Daegu,2021,22,338
COVID-19,Daegu,2021,23,195
COVID-19,Daegu,2021,24,99
COVID-19,Daegu,2021,25,57
COVID-19,Daegu,2021,26,51
COVID-19,Daegu,2021,27,98
COVID-19,Daegu,2021,28,281
COVID-19,Daegu,2021,29,317
COVID-19,Daegu,2021,30,371
COVID-19,Daegu,2021,31,474
COVID-19,Daegu,2021,32,467
COVID-19,Daegu,2021,33,328
COVID-19,Daegu,2021,34,549
COVID-19,Daegu,2021,35,371
COVID-19,Daegu,2021,36,343
COVID-19,Daegu,2021,37,288
COVID-19,Daegu,2021,38,564
COVID-19,Daegu,2021,39,646
COVID-19,Daegu,2021,40,371
COVID-19,Daegu,2021,41,332
COVID-19,Daegu,2021,42,215
COVID-19,Daegu,2021,43,502
COVID-19,Daegu,2021,44,367
COVID-19,Daegu,2021,45,368
COVID-19,Daegu,2021,46,368
COVID-19,Daegu,2021,47,547
COVID-19,Daegu,2021,48,628
COVID-19,Daegu,2021,49,977
COVID-19,Daegu,2021,50,1136
COVID-19,Daegu,2021,51,924
COVID-19,Daegu,2021,52,667
COVID-19,Daegu,2021,53,94
COVID-19,Daegu,2022,1,930
COVID-19,Daegu,2022,2,754
COVID-19,Daegu,2022,3,2214
COVID-19,Daegu,2022,4,5059
COVID-19,Daegu,2022,5,9671
COVID-19,Daegu,2022,6,15936
COVID-19,Daegu,2022,7,26822
COVID-19,Daegu,2022,8,41209
COVID-19,Daegu,2022,9,54355
COVID-19,Daegu,2022,10,76283
COVID-19,Daegu,2022,11,112422
COVID-19,Daegu,2022,12,101470
COVID-19,Daegu,2022,13,85944
COVID-19,Daegu,2022,14,62810
COVID-19,Daegu,2022,15,43778
COVID-19,Daegu,2022,16,28735
COVID-19,Daegu,2022,17,19614
COVID-19,Daegu,2022,18,14802
COVID-19,Daegu,2022,19,12941
COVID-19,Daegu,2022,20,9455
COVID-19,Daegu,2022,21,8053
COVID-19,Daegu,2022,22,5482
COVID-19,Daegu,2022,23,3800
COVID-19,Daegu,2022,24,3134
COVID-19,Daegu,2022,25,2527
COVID-19,Daegu,2022,26,2430
COVID-19,Daegu,2022,27,4059
COVID-19,Daegu,2022,28,8651
COVID-19,Daegu,2022,29,15189
COVID-19,Daegu,2022,30,20676
COVID-19,Daegu,2022,31,29813
COVID-19,Daegu,2022,32,40248
COVID-19,Daegu,2022,33,48387
COVID-19,Daegu,2022,34,42207
COVID-19,Daegu,2022,35,31508
COVID-19,Daegu,2022,36,23707
COVID-19,Daegu,2022,37,21788
COVID-19,Daegu,2022,38,11794
COVID-19,Daegu,2022,39,9880
COVID-19,Daegu,2022,40,8315
COVID-19,Daegu,2022,41,7052
COVID-19,Daegu,2022,42,7850
COVID-19,Daegu,2022,43,10883
COVID-19,Daegu,2022,44,12831
COVID-19,Daegu,2022,45,15705
COVID-19,Daegu,2022,46,15839
COVID-19,Daegu,2022,47,17707
COVID-19,Daegu,2022,48,16914
COVID-19,Daegu,2022,49,18699
COVID-19,Daegu,2022,50,20183
COVID-19,Daegu,2022,51,19381
COVID-19,Daegu,2022,52,15794
COVID-19,Daegu,2023,1,18162
COVID-19,Daegu,2023,2,12011
COVID-19,Daegu,2023,3,8963
COVID-19,Daegu,2023,4,7278
COVID-19,Daegu,2023,5,5753
COVID-19,Daegu,2023,6,5065
COVID-19,Daegu,2023,7,4405
COVID-19,Daegu,2023,8,3316
COVID-19,Daegu,2023,9,3079
COVID-19,Daegu,2023,10,2858
COVID-19,Daegu,2023,11,2754
COVID-19,Daegu,2023,12,2681
